GEOID,x,y,area,OBJECTID_1,GEOID20,COUNTYFP20,CVAP_TOT20,CVAP_NHS20,CVAP_AIA20,CVAP_ASN20,CVAP_BLK20,CVAP_NHP20,CVAP_WHT20,CVAP_AIW20,CVAP_ASW20,CVAP_BLW20,CVAP_AIB20,CVAP_2OM20,CVAP_HSP20,C_TOT20,C_NHS20,C_AIA20,C_ASN20,C_BLK20,C_NHP20,C_WHT20,C_AIW20,C_ASW20,C_BLW20,C_AIB20,C_2OM20,C_HSP20,OBJECTID,STATEFP20,COUNTYFP_1,TRACTCE20,BLOCKCE20,GEOID20_1,NAME20,INTPTLAT20,INTPTLON20,G_ID,MCD_NAME,VTD,TOTAL_ADJ,WHITE_ADJ,BLACK_ADJ,AMIND_ADJ,ASIAN_ADJ,HWN_ADJ,MULTI_ADJ,OTHER_ADJ,UNKNOWN_AD,HISP_ADJ,NHISP_ADJ,NHWHITE_AD,NHBLACK_AD,NHAMIND_AD,NHASIAN_AD,NHHWN_ADJ,NHMULTI_AD,NHOTHER_AD,UNKNOWN_ET,TOTAL_VAP_,WHITE_VAP_,BLACK_VAP_,AMIND_VAP_,ASIAN_VAP_,HWN_VAP_AD,MULTI_VAP_,OTHER_VAP_,UNKNOWN_VA,HISP_VAP_A,NHISP_VAP_,NHWHITE_VA,NHBLACK_VA,NHAMIND_VA,NHASIAN_VA,NHHWN_VAP_,NHMULTI_VA,NHOTHER_VA,UNKNOWN__1,DistNeighb,DistCurren,Commission,Council,p0010001,p0010003,p0010004,p0010005,p0010006,p0010007,p0010008,p0010009,p0020002,NbdAlt2,Council2,DIST2000,BlkGrp,nbhdname,Shape_Leng,Shape_Area
360290165001067,1081581.443875497,283488.88790162967,0.0878576661003064,1712,360290165001067,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,36,29,16500,1067,360290165001067,Block 1067,42.8798495,-78.8731294,G360290165001067,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Ellicott,360290165001,Central,4942.499826920184,941811.4527862224
360290165001068,1081607.2814745642,283706.2142857999,0.011285986079997855,1426,360290165001068,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,36,29,16500,1068,360290165001068,Block 1068,42.8817755,-78.8725917,G360290165001068,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Ellicott,360290165001,Central,1393.8512203398373,120982.57723462993
360290165001069,1081505.6076388182,283746.3594109744,0.005354885586205136,808,360290165001069,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121,36,29,16500,1069,360290165001069,Block 1069,42.8822116,-78.8737881,G360290165001069,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Ellicott,360290165001,Central,1009.8709360491348,57402.96306826031
360290165001070,1081497.8370213225,283696.3148165948,0.004877395309348887,899,360290165001070,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215,36,29,16500,1070,360290165001070,Block 1070,42.8817695,-78.8739341,G360290165001070,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Ellicott,360290165001,Central,976.1748064416333,52284.42031445848
360290165001071,1081369.7057088974,283469.00312662736,0.013659402171735788,1089,360290165001071,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.22,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608,36,29,16500,1071,360290165001071,Block 1071,42.8798314,-78.8757272,G360290165001071,Buffalo city,187,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,FILLMORE,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,1595.256110570164,146425.93558625627
360290165001072,1081280.6136351072,283488.47028179676,0.014288324733732493,1863,360290165001072,29.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,1500,36,29,16500,1072,360290165001072,Block 1072,42.8800729,-78.8767917,G360290165001072,Buffalo city,184,3,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,West Side,FILLMORE,Ellicott,360290165001,Central,1601.6414333897571,153168.16271022122
360290165001073,1081192.9914995346,283518.0112061393,0.010027497745488693,1487,360290165001073,29.0,1.87,1.84,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,1.93,1.82,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1447,36,29,16500,1073,360290165001073,Block 1073,42.8804035,-78.8778279,G360290165001073,Buffalo city,184,3,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,N-D8,FILLMORE,FILLMORE,FILLMORE,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,1315.6909750801635,107493.04771241391
360290165001074,1081152.3668964684,283491.28555834334,0.00492384046994914,1686,360290165001074,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1922,36,29,16500,1074,360290165001074,Block 1074,42.880666,-78.878512,G360290165001074,Buffalo city,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,1464.1004766144947,52782.77005642304
360290165001075,1081357.8008113666,283384.18423272646,0.001132823356663448,962,360290165001075,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118,36,29,16500,1075,360290165001075,Block 1075,42.8790811,-78.8759592,G360290165001075,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,652.5277366745809,12143.639713910974
360290165001076,1081259.2271224824,283412.6897159896,0.0013892002473745557,2823,360290165001076,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670,36,29,16500,1076,360290165001076,Block 1076,42.8794107,-78.8771298,G360290165001076,Buffalo city,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,784.3911834524067,14891.980538184773
360290165001077,1081261.841652484,283395.6619795202,0.0018234414877078267,230,360290165001077,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027,36,29,16500,1077,360290165001077,Block 1077,42.8792563,-78.8771154,G360290165001077,Buffalo city,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,823.0365586135625,19546.967086421515
360290165001078,1081155.4401471028,283439.5827783567,0.0019413706999201884,822,360290165001078,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1669,36,29,16500,1078,360290165001078,Block 1078,42.8797298,-78.8783655,G360290165001078,Buffalo city,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,884.4616020458067,20811.190242128858
360290165001079,1081786.4960152777,283369.852769212,0.011529102944367592,391,360290165001079,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,36,29,16500,1079,360290165001079,Block 1079,42.878629,-78.8707558,G360290165001079,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Ellicott,360290165001,Central,1414.7123630545286,123588.59316983575
360290165001080,1081641.9426714676,283316.3658802971,0.024665518846872896,2629,360290165001080,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640,36,29,16500,1080,360290165001080,Block 1080,42.8782594,-78.8725703,G360290165001080,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Ellicott,360290165001,Central,3221.7137323920374,264408.0968267
360290165001081,1081587.5230080155,283260.05463925377,0.008107046862883235,934,360290165001081,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639,36,29,16500,1081,360290165001081,Block 1081,42.8786381,-78.8749305,G360290165001081,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Ellicott,360290165001,Central,3185.733183127473,86905.60508575129
360290165001082,1081353.8125671912,283368.1983836249,0.0017030377006385003,179,360290165001082,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427,36,29,16500,1082,360290165001082,Block 1082,42.878941,-78.8760242,G360290165001082,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,695.6022123259395,18256.23147649701
360290165001083,1081347.995104241,283331.68223747576,0.004642656129261374,2814,360290165001083,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,36,29,16500,1083,360290165001083,Block 1083,42.8786185,-78.8761325,G360290165001083,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,921.1943479494813,49768.38860362137
360290165001084,1081249.2585100464,283361.70658074185,0.006506858827830165,759,360290165001084,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,36,29,16500,1084,360290165001084,Block 1084,42.8789618,-78.8773035,G360290165001084,Buffalo city,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1124.431540144184,69752.4155474316
360290165001085,1081156.1029527436,283403.71657651494,0.0041316965479506465,1563,360290165001085,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,36,29,16500,1085,360290165001085,Block 1085,42.8794082,-78.8783943,G360290165001085,Buffalo city,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,935.5942261541376,44291.15210109752
360290165001086,1081111.1283715987,283428.6852889372,0.0005235500075072608,2259,360290165001086,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668,36,29,16500,1086,360290165001086,Block 1086,42.8796657,-78.8789161,G360290165001086,Buffalo city,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,422.1511662404525,5612.379809736432
360290165001087,1081134.7896007746,283288.40381952544,0.002602097429658768,187,360290165001087,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925,36,29,16500,1087,360290165001087,Block 1087,42.878392,-78.878772,G360290165001087,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1610.0433775937252,27894.12647950988
360290165001088,1081146.6951158766,283341.1392286874,0.004084750129924472,681,360290165001088,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921,36,29,16500,1088,360290165001088,Block 1088,42.8788551,-78.878573,G360290165001088,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1020.8551627706744,43787.92459178161
360290165001089,1081223.9343105964,283263.0913211512,0.020494351256956797,937,360290165001089,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926,36,29,16500,1089,360290165001089,Block 1089,42.8780981,-78.8777129,G360290165001089,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1915.0365715943976,219696.25999284652
360290165001090,1081331.133330402,283238.4566945019,0.011524205100779807,211,360290165001090,29.0,4.37,1.84,0.0,0.52,0.0,0.0,1.27,0.0,0.77,0.0,0.0,0.0,2.81,5.16,2.43,0.0,0.48,0.0,0.0,1.91,0.0,0.71,0.0,0.0,0.0,3.78,225,36,29,16500,1090,360290165001090,Block 1090,42.8777967,-78.8764334,G360290165001090,Buffalo city,177,8,4,0,0,0,0,1,3,0,4,4,3,0,0,0,0,1,0,0,7,3,0,0,0,0,1,3,0,4,3,2,0,0,0,0,1,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,8.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,West Side,FILLMORE,Fillmore,360290165001,Central,1459.7014165905787,123537.4157948066
360290165001091,1081551.4718730142,283207.15303956345,0.04443737016348219,855,360290165001091,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158,36,29,16500,1091,360290165001091,Block 1091,42.8773501,-78.8737836,G360290165001091,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Fillmore,360290165001,Central,3756.385455494887,476358.37949087535
360290165001092,1081578.0792409056,283068.9718484081,0.06878530179716368,1950,360290165001092,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,36,29,16500,1092,360290165001092,Block 1092,42.876093,-78.8736017,G360290165001092,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,ELLICOTT,ELLICOTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,ELLICOTT,Fillmore,360290165001,Central,3950.403043760064,737363.5604211577
360290165001093,1081313.6583627274,283102.6660215134,0.011854534536986228,2522,360290165001093,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524,36,29,16500,1093,360290165001093,Block 1093,42.8765943,-78.8767855,G360290165001093,Buffalo city,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1482.7594015925763,127078.70176942123
360290165001094,1081228.3913752758,283119.35356644326,0.012132924378112806,343,360290165001094,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222,36,29,16500,1094,360290165001094,Block 1094,42.876808,-78.8778062,G360290165001094,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1512.2724517910744,130063.21943256485
360290165001095,1081188.4058906282,283102.1945120348,0.0014625373474227213,1003,360290165001095,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582,36,29,16500,1095,360290165001095,Block 1095,42.8766846,-78.8783105,G360290165001095,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,1093.2462630307555,15678.205207791912
360290165001096,1081212.5376575987,282947.5436458472,0.0015410752507476883,292,360290165001096,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452,36,29,16500,1096,360290165001096,Block 1096,42.875416,-78.8781488,G360290165001096,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Ellicott,360290165001,Central,1232.2457680443092,16520.13428678109
360290165001097,1081498.283825006,282758.2366163522,0.053933778503067485,379,360290165001097,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087,36,29,16500,1097,360290165001097,Block 1097,42.8733716,-78.8748919,G360290165001097,Buffalo city,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,5276.162328507299,578160.6816539756
360290165001098,1081519.3173668003,282887.4176840696,0.01889379576795411,2759,360290165001098,29.0,16.22,13.52,0.0,4.71,1.25,0.0,5.73,0.0,3.85,0.0,0.0,0.0,2.81,17.41,13.99,0.0,4.35,1.25,0.0,6.36,0.0,3.57,0.0,0.0,0.0,3.78,227,36,29,16500,1098,360290165001098,Block 1098,42.8745121,-78.8745033,G360290165001098,Buffalo city,187,27,14,2,0,4,0,7,0,0,4,23,10,2,0,4,0,7,0,0,26,13,2,0,4,0,7,0,0,4,22,9,2,0,4,0,7,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,27.0,14.0,2.0,0.0,4.0,0.0,0.0,7.0,4.0,West Side,FILLMORE,Fillmore,360290165001,Central,2016.3734739443348,202537.99080065647
360290165001099,1081598.9926608582,282875.3613596283,0.017297804893650404,363,360290165001099,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2641,36,29,16500,1099,360290165001099,Block 1099,42.874344,-78.8735459,G360290165001099,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1976.5730198575716,185428.83132726367
360290165001100,1081659.2887720289,282865.78401487437,0.010084904628070391,2599,360290165001100,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226,36,29,16500,1100,360290165001100,Block 1100,42.8742127,-78.8728219,G360290165001100,Buffalo city,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N-D8,FILLMORE,FILLMORE,FILLMORE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Side,FILLMORE,Fillmore,360290165001,Central,1760.7991769686266,108107.96976806028
